type,lat,lon,tags,lighting_level,police_near,cctv_count,crime_reports,safety_score,street_name,area_name
surveillance,12.9762884,77.5710765,"{'camera:direction': '0', 'camera:mount': 'ceiling', 'camera:type': 'fixed', 'man_made': 'surveillance', 'name': 'Stairs climb facing', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'area'}",5,0,1,3,0.32,,Bengaluru
surveillance,12.9777115,77.5695925,"{'camera:direction': '1', 'camera:mount': 'wall', 'camera:type': 'panning', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'area'}",5,0,1,4,0.26,Railway Station Subway,Bengaluru
surveillance,12.9770409,77.5715713,"{'camera:mount': 'ceiling', 'camera:type': 'fixed', 'man_made': 'surveillance', 'name': 'Platform', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'area'}",5,0,1,3,0.32,Fire Emergency Road,Bengaluru
surveillance,12.9905081,77.5885174,"{'camera:mount': 'pole', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'area'}",5,0,1,3,0.32,,Bengaluru
surveillance,12.9788845,77.5698702,"{'camera:mount': 'pole', 'camera:type': 'dome', 'man_made': 'surveillance', 'name': 'Dome', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'area'}",5,0,1,2,0.38,Gubbi Thotadappa Road,Bengaluru
surveillance,12.9840012,77.5783765,"{'camera:mount': 'pole', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'area'}",5,0,1,4,0.26,Kumara Krupa Road,Bengaluru
surveillance,12.978916,77.5702614,"{'camera:mount': 'pole', 'camera:type': 'panning', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'area'}",5,0,1,3,0.32,Gubbi Thotadappa Road,Bengaluru
surveillance,12.9778311,77.5695753,"{'camera:direction': '90', 'camera:mount': 'ceiling', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'area'}",5,0,1,1,0.44,Railway Station Subway,Bengaluru
surveillance,12.9774675,77.5703025,"{'camera:mount': 'pole', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'area'}",5,0,1,3,0.32,Gubbi Thotadappa Road,Bengaluru
surveillance,12.9762388,77.5708302,"{'camera:direction': '180', 'camera:mount': 'ceiling', 'camera:type': 'panning', 'man_made': 'surveillance', 'name': 'Stairs climb facing', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'area'}",5,0,1,2,0.38,,Bengaluru
surveillance,12.977414,77.5707744,"{'camera:mount': 'pole', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'area'}",5,0,1,0,0.5,Gubbi Thotadappa Road,Bengaluru
surveillance,12.9782254,77.569861,"{'camera:mount': 'pole', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'area'}",5,0,1,4,0.26,Gubbi Thotadappa Road,Bengaluru
surveillance,12.9777692,77.5695812,"{'camera:direction': '90', 'camera:mount': 'ceiling', 'camera:type': 'panning', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'area'}",5,0,1,0,0.5,Railway Station Subway,Bengaluru
surveillance,12.9801124,77.5711677,"{'camera:mount': 'pole', 'camera:type': 'dome', 'man_made': 'surveillance', 'name': 'Dome', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'area'}",5,0,1,1,0.44,,Bengaluru
surveillance,12.9774323,77.5705,"{'camera:direction': '90', 'camera:mount': 'pole', 'camera:type': 'panning', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'area'}",5,0,1,0,0.5,Gubbi Thotadappa Road,Bengaluru
surveillance,12.9799128,77.5711727,"{'camera:direction': '90', 'camera:mount': 'pole', 'camera:type': 'panning', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'area'}",5,0,1,3,0.32,,Bengaluru
surveillance,12.9602525,77.6015539,"{'camera:mount': 'pole', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'area'}",5,0,1,0,0.5,Langford Road,Bengaluru
surveillance,12.9670256,77.5945339,"{'camera:mount': 'pole', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'area'}",5,0,1,4,0.26,,Bengaluru
surveillance,12.9633597,77.5893002,"{'camera:mount': 'pole', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'area'}",5,0,1,2,0.38,,Bengaluru
surveillance,12.9676349,77.5889569,"{'camera:mount': 'pole', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'area'}",5,0,1,3,0.32,,
surveillance,12.9670583,77.5873308,"{'camera:mount': 'pole', 'camera:type': 'dome', 'check_date': '2022-09-25', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'area'}",5,0,1,0,0.5,,Bengaluru
surveillance,12.9715141,77.5870384,"{'camera:mount': 'wall', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'area'}",5,0,1,0,0.5,Nrupatunga Road,Bengaluru
surveillance,12.9742919,77.5750329,"{'camera:mount': 'pole', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'area'}",5,0,1,0,0.5,,Bengaluru
surveillance,12.9773954,77.5709817,"{'camera:mount': 'pole', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'area'}",5,0,1,4,0.26,,Bengaluru
surveillance,12.9784232,77.5707772,"{'camera:mount': 'pole', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'area'}",5,0,1,1,0.44,,Bengaluru
surveillance,12.9821148,77.5658626,"{'camera:mount': 'pole', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'area'}",5,0,1,0,0.5,Vatal Nagaraj Road,Bengaluru
surveillance,12.9899188,77.5543661,"{'camera:mount': 'pole', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'area'}",5,0,1,3,0.32,41st Cross Road,Bengaluru
surveillance,12.9844506,77.5884452,"{'camera:mount': 'pole', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",5,0,1,2,0.38,Raj Bhavan Road,Bengaluru
surveillance,12.9843075,77.5881408,"{'camera:mount': 'pole', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",5,0,1,1,0.44,,Bengaluru
surveillance,12.9233613,77.6467062,"{'camera:direction': '190', 'camera:mount': 'pole', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",5,0,1,4,0.26,22nd Main Road,HDFC Bank
surveillance,12.9233757,77.6466921,"{'camera:direction': '250', 'camera:mount': 'pole', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",5,0,1,0,0.5,22nd Main Road,HDFC Bank
surveillance,12.9233757,77.6467149,"{'camera:direction': '60', 'camera:mount': 'pole', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",5,0,1,4,0.26,22nd Main Road,HDFC Bank
surveillance,12.9233901,77.6466995,"{'camera:direction': '0', 'camera:mount': 'pole', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",5,0,1,4,0.26,22nd Main Road,HDFC Bank
surveillance,12.9251756,77.6374475,"{'camera:direction': '120', 'camera:mount': 'pole', 'camera:type': 'fixed', 'check_date': '2024-03-28', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",5,0,1,0,0.5,Sarjapura Road,Jakkasandra
surveillance,12.9251697,77.6374398,"{'camera:direction': '190', 'camera:mount': 'pole', 'camera:type': 'fixed', 'check_date': '2024-03-28', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",5,0,1,3,0.32,Sarjapura Road,Jakkasandra
surveillance,12.9251867,77.6374415,"{'camera:direction': '350', 'camera:mount': 'pole', 'camera:type': 'fixed', 'check_date': '2024-03-28', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",5,0,1,3,0.32,Sarjapura Road,Jakkasandra
surveillance,12.9251809,77.6374334,"{'camera:direction': '230', 'camera:mount': 'pole', 'camera:type': 'fixed', 'check_date': '2024-03-28', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",5,0,1,1,0.44,Sarjapura Road,Jakkasandra
surveillance,12.924943,77.6337129,"{'camera:direction': '160', 'camera:mount': 'pole', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",5,0,1,0,0.5,Sarjapura Road,Pay and Use Toilet
surveillance,12.9249547,77.6337243,"{'camera:direction': '100', 'camera:mount': 'pole', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",5,0,1,3,0.32,Sarjapura Road,Pay and Use Toilet
surveillance,12.9249652,77.6337089,"{'camera:direction': '340', 'camera:mount': 'pole', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",5,0,1,3,0.32,Sarjapura Road,Pay and Use Toilet
surveillance,12.9249501,77.6336995,"{'camera:direction': '270', 'camera:mount': 'pole', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",5,0,1,1,0.44,,80 Feet Road
surveillance,12.9249064,77.6334648,"{'camera:mount': 'pole', 'camera:type': 'dome', 'check_date': '2022-10-18', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",5,0,1,3,0.32,,Sarjapura Road
surveillance,12.9172216,77.6231235,"{'camera:mount': 'pole', 'camera:type': 'dome', 'check_date': '2024-06-03', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",5,0,1,1,0.44,,Outer Ring Road
surveillance,12.9275886,77.621085,"{'camera:mount': 'pole', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic', 'survey:date': '2022-06-17'}",5,0,1,2,0.38,,Mahayogi Vemana Road
surveillance,12.9276984,77.6160774,"{'camera:mount': 'pole', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",5,0,1,3,0.32,Hosur Road,Balaji Medicals
surveillance,12.9316654,77.6139919,"{'camera:mount': 'pole', 'camera:type': 'dome', 'man_made': 'surveillance', 'operator': 'BTP', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",5,0,1,1,0.44,,Hosur Road
surveillance,13.0103497,77.5498731,"{'camera:direction': '160', 'camera:mount': 'pole', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",5,0,1,3,0.32,,Bengaluru
surveillance,13.0103693,77.5498758,"{'camera:direction': '10', 'camera:mount': 'pole', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",5,0,1,3,0.32,,Bengaluru
surveillance,13.0110943,77.5505455,"{'camera:direction': '225', 'camera:mount': 'pole', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",5,0,1,2,0.38,Chord Road,Bengaluru
surveillance,13.0110977,77.5505503,"{'camera:direction': '45', 'camera:mount': 'pole', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",5,0,1,2,0.38,Chord Road,Bengaluru
surveillance,12.9712907,77.5869767,"{'camera:direction': '0', 'camera:mount': 'pole', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",5,0,1,3,0.32,Nrupatunga Road,Bengaluru
surveillance,12.9743383,77.5714387,"{'camera:direction': '90', 'camera:mount': 'pole', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",5,0,1,4,0.26,Tank Bund Road,Bengaluru
surveillance,12.9746115,77.5706021,"{'camera:direction': '0', 'camera:mount': 'pole', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",5,0,1,1,0.44,Tank Bund Road,Bengaluru
surveillance,12.9640145,77.6009631,"{'camera:direction': '180', 'camera:mount': 'pole', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",5,0,1,1,0.44,,Bengaluru
surveillance,12.9640341,77.6009638,"{'camera:direction': '90', 'camera:mount': 'pole', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",5,0,1,1,0.44,,Bengaluru
surveillance,12.9653188,77.6009464,"{'camera:direction': '270', 'camera:mount': 'pole', 'camera:type': 'fixed', 'check_date': '2022-08-11', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",5,0,1,3,0.32,Richmond Road,Bengaluru
surveillance,12.965322,77.6009705,"{'camera:direction': '90', 'camera:mount': 'pole', 'camera:type': 'fixed', 'check_date': '2022-08-11', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",5,0,1,2,0.38,Richmond Road,Bengaluru
surveillance,13.0042899,77.6185611,"{'camera:direction': '210', 'camera:mount': 'wall', 'camera:type': 'fixed', 'man_made': 'surveillance', 'operator': 'Apartment', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'building'}",5,0,1,2,0.38,,Bengaluru
surveillance,13.0040724,77.6184923,"{'camera:direction': '110', 'camera:mount': 'wall', 'camera:type': 'fixed', 'man_made': 'surveillance', 'operator': 'Apartment', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'building'}",5,0,1,0,0.5,Cookson Road,Bangalore
surveillance,13.0193324,77.6335714,"{'man_made': 'surveillance', 'name': '3 camera'}",5,0,1,2,0.38,2nd A main,Bengaluru
surveillance,13.0199864,77.6337565,"{'man_made': 'surveillance', 'name': '2 cameras'}",5,0,1,4,0.26,2nd I Cross,Bengaluru
surveillance,13.0196595,77.6336354,"{'man_made': 'surveillance', 'name': '3 cameras'}",5,0,1,3,0.32,,Bengaluru
surveillance,12.9771564,77.5912996,{'man_made': 'surveillance'},5,0,1,2,0.38,Dr B R Ambedkar Veedhi,Bengaluru
surveillance,12.9703788,77.6103339,"{'man_made': 'surveillance', 'name': 'Two cameras'}",5,0,1,4,0.26,,Bengaluru
surveillance,12.9703982,77.6103105,"{'man_made': 'surveillance', 'name': 'Two cameras'}",5,0,1,1,0.44,,Bengaluru
surveillance,12.977343,77.5911572,{'man_made': 'surveillance'},5,0,1,0,0.5,Doctor B R Ambedkar Veedhi,Bengaluru
surveillance,13.0205957,77.6433155,"{'camera:mount': 'pole', 'camera:type': 'dome', 'man_made': 'surveillance', 'name': '3 cameras', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'town', 'survey:date': '2022-05-28'}",5,0,1,2,0.38,"7th Main Rd, HRBR Layout 1st Block HRBR Layout, Banaswadi, Kalyan Nagar",Bengaluru
surveillance,13.0149046,77.6326747,"{'man_made': 'surveillance', 'name': '3 cameras'}",5,0,1,1,0.44,Nehru Road,Bengaluru
surveillance,13.0192934,77.6339355,"{'man_made': 'surveillance', 'name': '2 camera'}",5,0,1,2,0.38,2nd A main,Bengaluru
surveillance,13.0202791,77.6338209,"{'man_made': 'surveillance', 'name': '2 cameras'}",5,0,1,0,0.5,,Bengaluru
surveillance,13.0024393,77.6149261,"{'man_made': 'surveillance', 'name': 'Four cameras'}",5,0,1,1,0.44,John Armstrong Road,Bangalore
surveillance,12.9704011,77.6103025,"{'man_made': 'surveillance', 'name': 'Two cameras'}",5,0,1,2,0.38,,Bengaluru
surveillance,13.0046333,77.6187043,"{'camera:direction': '280', 'camera:mount': 'ceiling', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance:type': 'camera'}",5,0,1,1,0.44,Cookson Road,Bangalore
surveillance,13.003426,77.6169051,"{'camera:direction': '195', 'camera:mount': 'wall', 'camera:type': 'fixed', 'man_made': 'surveillance', 'operator': 'Apartment', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'building'}",5,0,1,0,0.5,Clarke Road,Bengaluru
surveillance,13.0033676,77.6168795,"{'camera:direction': '15', 'camera:mount': 'wall', 'camera:type': 'fixed', 'man_made': 'surveillance', 'operator': 'Apartment', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'building'}",5,0,1,4,0.26,Clarke Road,Bengaluru
surveillance,13.00336,77.6168807,"{'camera:direction': '115', 'camera:mount': 'wall', 'camera:type': 'fixed', 'man_made': 'surveillance', 'operator': 'Apartment', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'building'}",5,0,1,0,0.5,Clarke Road,Bengaluru
surveillance,13.0037834,77.6164217,"{'camera:direction': '90', 'camera:mount': 'wall', 'camera:type': 'fixed', 'man_made': 'surveillance', 'operator': 'Apartment', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'building'}",5,0,1,1,0.44,Clarke Road,Bangalore
surveillance,13.0037435,77.6165215,"{'camera:direction': '320', 'camera:mount': 'wall', 'camera:type': 'fixed', 'man_made': 'surveillance', 'operator': 'Apartment', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'building'}",5,0,1,3,0.32,Clarke Road,Bangalore
surveillance,13.0037697,77.6164559,"{'camera:direction': '90', 'camera:mount': 'wall', 'camera:type': 'fixed', 'man_made': 'surveillance', 'operator': 'Apartment', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'building'}",5,0,1,4,0.26,Clarke Road,Bangalore
surveillance,13.003753,77.6164977,"{'camera:direction': '320', 'camera:mount': 'wall', 'camera:type': 'fixed', 'man_made': 'surveillance', 'operator': 'Apartment', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'building'}",5,0,1,3,0.32,Clarke Road,Bangalore
surveillance,13.0046949,77.6158257,"{'camera:direction': '30;120;170', 'camera:mount': 'pole', 'camera:type': 'fixed', 'description': '3 Cameras on 1 pole', 'man_made': 'surveillance', 'material': 'steel', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'town'}",5,0,1,4,0.26,Hall Road,Bangalore
surveillance,13.0036057,77.6168059,"{'camera:direction': '80;200;320', 'camera:mount': 'pole', 'camera:type': 'fixed', 'description': '3 Cameras on 1 pole', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'town'}",5,0,1,3,0.32,,Bengaluru
surveillance,12.9873164,77.5192764,"{'camera:mount': 'pole', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",5,0,1,4,0.26,,Bengaluru
surveillance,12.9720761,77.5127292,"{'camera:mount': 'pole', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",5,0,1,4,0.26,Outer Ring Road,Bengaluru
surveillance,12.9518852,77.5157694,"{'camera:direction': '180', 'camera:mount': 'pole', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",5,0,1,0,0.5,,Bengaluru
surveillance,12.9380479,77.50954,"{'camera:mount': 'pole', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",5,0,1,0,0.5,University Road,Vice Chancellor's Lodge
surveillance,12.9990532,77.5418499,"{'camera:direction': '250', 'camera:mount': 'pole', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",5,0,1,4,0.26,,Bengaluru
surveillance,12.9994485,77.5411458,"{'camera:mount': 'pole', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",5,0,1,1,0.44,Siddhaiah Puranik Road,Bengaluru
surveillance,12.9994597,77.5410702,"{'camera:direction': '160', 'camera:mount': 'pole', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",5,0,1,2,0.38,Siddhaiah Puranik Road,Bengaluru
surveillance,12.9994708,77.541082,"{'camera:direction': '40', 'camera:mount': 'pole', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",5,0,1,1,0.44,Siddhaiah Puranik Road,Bengaluru
surveillance,13.000849,77.5360003,"{'camera:direction': '200', 'camera:mount': 'pole', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",5,0,1,1,0.44,Modi Hospital Main Road,Bengaluru
surveillance,13.0008637,77.5360161,"{'camera:direction': '50', 'camera:mount': 'pole', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",5,0,1,4,0.26,Modi Hospital Main Road,Bengaluru
surveillance,13.0124181,77.5536945,"{'camera:direction': '90', 'camera:mount': 'wall', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'shop'}",5,0,1,3,0.32,Chord Road,Bengaluru
surveillance,13.0123992,77.5536852,"{'camera:direction': '150', 'camera:mount': 'wall', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'shop'}",5,0,1,0,0.5,Chord Road,Bengaluru
surveillance,12.9829461,77.6129067,{'man_made': 'surveillance'},5,0,1,1,0.44,St. John's Road,Bengaluru
surveillance,12.9829082,77.6128993,{'man_made': 'surveillance'},5,0,1,2,0.38,St. John's Road,Bengaluru
surveillance,12.9679313,77.6061901,"{'camera:mount': 'pole', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",5,0,1,3,0.32,"Bore Bank Road, Williams Town",Bangalore
surveillance,12.9728092,77.6032235,"{'camera:direction': '277', 'camera:mount': 'pole', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",5,0,1,3,0.32,,Bengaluru
surveillance,12.9858986,77.5894947,"{'camera:mount': 'pole', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",5,0,1,4,0.26,,Bengaluru
surveillance,12.9847499,77.5885163,"{'camera:mount': 'pole', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",5,0,1,3,0.32,,Bengaluru
surveillance,12.9839067,77.5877526,"{'camera:direction': '0', 'camera:mount': 'traffic_signals', 'camera:type': 'panning', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'street'}",5,0,1,4,0.26,,Bengaluru
surveillance,12.9888284,77.5780973,"{'camera:direction': '210', 'camera:mount': 'ceiling', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'shop'}",5,0,1,0,0.5,Railway Parallel Road,Bengaluru
surveillance,13.0159023,77.5637676,"{'camera:direction': '45', 'camera:mount': 'pole', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'building'}",5,0,1,4,0.26,Madhuka Marg,Bengaluru
surveillance,12.9765495,77.5924002,"{'camera:mount': 'pole', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'area'}",5,0,1,2,0.38,Doctor B R Ambedkar Veedhi,Bengaluru
surveillance,12.9923155,77.5713971,"{'camera:direction': '180', 'camera:mount': 'pole', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",5,0,1,4,0.26,Sampige Road,Bengaluru
surveillance,12.9728877,77.5900626,"{'camera:mount': 'pole', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'area'}",5,0,1,1,0.44,Cubbon Park Nature Trail,Bengaluru
surveillance,12.9682887,77.5888851,"{'camera:mount': 'pole', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'area'}",5,0,1,2,0.38,,Bengaluru
surveillance,12.9683933,77.588637,"{'camera:mount': 'pole', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'area'}",5,0,1,4,0.26,Cubbon Park Nature Trail,Bengaluru
surveillance,12.9710646,77.5889575,"{'camera:mount': 'pole', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'area'}",5,0,1,4,0.26,,Bengaluru
surveillance,12.9738404,77.5884533,"{'camera:mount': 'pole', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'area'}",5,0,1,1,0.44,,Bengaluru
