type,lat,lon,tags,lighting_level,police_near,cctv_count,crime_reports,safety_score,street_name,area_name
street_lamp,12.9176421,77.6258926,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,0,0.7,,Service Road
street_lamp,12.9175176,77.6238418,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,2,0.58,Silkboard Double Decker Flyover,Silkboard Junction (R5 Side)
street_lamp,12.9159419,77.6386474,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,1,0.64,,K200
street_lamp,12.9160499,77.6364042,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,1,0.64,,Outer Ring Road
street_lamp,12.9164146,77.6341241,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,2,0.58,Outer Ring Road,HSR Layout BDA Complex
street_lamp,12.916549,77.6319835,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,1,0.64,,5th Main Road
street_lamp,12.9167125,77.629792,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,1,0.64,Service Road,Shri Krishna Enterprises
street_lamp,12.9169303,77.6279819,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,0,0.7,,Outer Ring Road
street_lamp,12.9175556,77.6262768,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,1,0.64,,Silkboard Double Decker Flyover
street_lamp,12.9175731,77.6242179,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,2,0.58,,Silkboard Double Decker Flyover
street_lamp,12.9161094,77.6390205,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,0,0.7,13th Main Road,HSR Layout 14th Main Flyover
street_lamp,12.9160535,77.6368065,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,4,0.46,,K200
street_lamp,12.9163951,77.634485,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,1,0.64,Outer Ring Road,HSR Layout BDA Complex
street_lamp,12.9164859,77.6325122,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,0,0.7,,Outer Ring Road
street_lamp,12.9166569,77.6301315,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,2,0.58,3rd Main Road,Sagar Dental Clinic
street_lamp,12.9168247,77.6283404,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,1,0.64,Outer Ring Road,Bangalore
street_lamp,12.9174238,77.6266159,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,3,0.52,,Silkboard Double Decker Flyover
street_lamp,12.9175793,77.6245461,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,1,0.64,Silk Board Interchange,Central Silk Board
street_lamp,12.9161949,77.6394131,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,4,0.46,,Service Road
street_lamp,12.9159417,77.6372694,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,0,0.7,Service Road,Devi Eye Hospital
street_lamp,12.9161834,77.6347401,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,1,0.64,Outer Ring Road,HSR Layout BDA Complex
street_lamp,12.9163698,77.6326923,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,4,0.46,,5th Main Road
street_lamp,12.916658,77.6305166,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,2,0.58,"Sector 6, HSR Layout",Bengaluru
street_lamp,12.9166722,77.6287192,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,1,0.64,Outer Ring Road,Madhuloka
street_lamp,12.9172984,77.6270082,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,2,0.58,,Outer Ring Road
street_lamp,12.9176445,77.6248603,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,2,0.58,,1 A Main Road
street_lamp,12.9164176,77.6397714,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,1,0.64,,Outer Ring Road
street_lamp,12.91595,77.6376461,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,2,0.58,,Service Road
street_lamp,12.9162028,77.6353114,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,2,0.58,,9th Main Road
street_lamp,12.9163444,77.6330189,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,1,0.64,6th Main Road,
street_lamp,12.9166118,77.6308836,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,1,0.64,,K200
street_lamp,12.9166345,77.6290213,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,4,0.46,Outer Ring Road,SI Apartment HSR Layout
street_lamp,12.9171962,77.6273762,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,0,0.7,Outer Ring Road,HDFC Bank
street_lamp,12.9176324,77.6252022,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,1,0.64,,1 A Main Road
street_lamp,12.9175333,77.6234433,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,2,0.58,Silk Board Flyover,Namma Metro - Phase 2A
street_lamp,12.916599,77.6401229,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,3,0.52,,Outer Ring Road
street_lamp,12.9158499,77.6379915,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,1,0.64,,14th Main Road
street_lamp,12.9161333,77.6358704,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,3,0.52,,Outer Ring Road
street_lamp,12.9163153,77.6333204,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,1,0.64,13th Cross Road,
street_lamp,12.9166021,77.6311963,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,2,0.58,,K200
street_lamp,12.9167923,77.6294552,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,0,0.7,Outer Ring Road,SI Apartment HSR Layout
street_lamp,12.9170933,77.627688,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,1,0.64,,Outer Ring Road
street_lamp,12.9175239,77.6255797,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,1,0.64,,Service Road
street_lamp,12.9174308,77.6238305,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,1,0.64,Silkboard Double Decker Flyover,Silkboard Junction (R5 Side)
street_lamp,12.9169915,77.6406292,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,4,0.46,,Agaram 35MLD Sewage Treatment Plant
street_lamp,12.9159605,77.6385316,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,0,0.7,,K200
street_lamp,12.9161174,77.6362625,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,2,0.58,,Outer Ring Road
street_lamp,12.9162731,77.6337264,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,1,0.64,,Outer Ring Road
street_lamp,12.916542,77.6315773,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,3,0.52,6th Avenue,IBS Business Solutions
street_lamp,12.9165976,77.6297682,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,3,0.52,,K200
street_lamp,12.916991,77.628006,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,2,0.58,,Outer Ring Road
street_lamp,12.9175601,77.6258688,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,1,0.64,,Silkboard Double Decker Flyover
street_lamp,12.9174832,77.6242442,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,4,0.46,,Silk Board Interchange
street_lamp,12.9160004,77.6389016,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,1,0.64,13th Main Road,HSR Layout 14th Main Flyover
street_lamp,12.91602,77.6366775,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,1,0.64,,K200
street_lamp,12.9162388,77.6341027,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,1,0.64,,Outer Ring Road
street_lamp,12.9164877,77.6323289,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,4,0.46,,5th Main Road
street_lamp,12.9165782,77.6301325,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,4,0.46,3rd Main Road,Sagar Dental Clinic
street_lamp,12.916891,77.6283627,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,3,0.52,Outer Ring Road,Bangalore
street_lamp,12.9174601,77.6262593,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,0,0.7,,Silkboard Double Decker Flyover
street_lamp,12.9174983,77.6245708,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,2,0.58,Silk Board Interchange,Central Silk Board
street_lamp,12.9161976,77.6392711,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,3,0.52,13th Main Road,HSR Layout 14th Main Flyover
street_lamp,12.9160167,77.6370906,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,2,0.58,,K200
street_lamp,12.9161973,77.6344786,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,0,0.7,Outer Ring Road,HSR Layout BDA Complex
street_lamp,12.9164358,77.632694,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,1,0.64,,Outer Ring Road
street_lamp,12.9167407,77.6305192,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,2,0.58,3rd Main Road,Sagar Dental Clinic
street_lamp,12.9168259,77.6287363,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,4,0.46,Outer Ring Road,Madhuloka
street_lamp,12.9173297,77.6266073,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,2,0.58,,Silkboard Double Decker Flyover
street_lamp,12.9175415,77.6248574,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,3,0.52,,1 A Main Road
street_lamp,12.9163129,77.6396644,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,0,0.7,,Service Road
street_lamp,12.9159051,77.6375298,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,3,0.52,,Service Road
street_lamp,12.9162029,77.6350732,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,3,0.52,Outer Ring Road,HSR Layout BDA Complex
street_lamp,12.9164149,77.6330385,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,4,0.46,13th Cross Road,
street_lamp,12.9165187,77.6308847,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,0,0.7,,K200
street_lamp,12.916798,77.6290445,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,0,0.7,Outer Ring Road,SI Apartment HSR Layout
street_lamp,12.9172023,77.626999,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,0,0.7,,Outer Ring Road
street_lamp,12.9175625,77.6252142,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,1,0.64,,1 A Main Road
street_lamp,12.9172869,77.6232993,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,4,0.46,,Outer Ring Road
street_lamp,12.9165693,77.6400277,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,1,0.64,,Outer Ring Road
street_lamp,12.9159223,77.6378707,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,3,0.52,,14th Main Road
street_lamp,12.916195,77.6357013,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,3,0.52,,9th Main Road
street_lamp,12.9163882,77.6333358,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,1,0.64,13th Cross Road,
street_lamp,12.9166933,77.6312125,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,2,0.58,,K200
street_lamp,12.9166143,77.6294302,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,4,0.46,,K200
street_lamp,12.9171384,77.6273605,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,1,0.64,Outer Ring Road,HDFC Bank
street_lamp,12.9176184,77.6255998,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,2,0.58,,Service Road
street_lamp,12.9175743,77.6238491,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,4,0.46,Silkboard Double Decker Flyover,Silkboard Junction (R5 Side)
street_lamp,12.9167774,77.6403564,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,2,0.58,,Outer Ring Road
street_lamp,12.9158763,77.6384217,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,4,0.46,,K200
street_lamp,12.9160988,77.63614,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,3,0.52,,Outer Ring Road
street_lamp,12.9163448,77.6337352,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,0,0.7,,Outer Ring Road
street_lamp,12.9164533,77.6315502,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,3,0.52,,K200
street_lamp,12.9167818,77.6297837,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,2,0.58,Service Road,Shri Krishna Enterprises
street_lamp,12.9170359,77.6276901,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,2,0.58,,Outer Ring Road
street_lamp,12.9174758,77.6258706,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,4,0.46,,Silkboard Double Decker Flyover
street_lamp,12.9176239,77.6242222,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,4,0.46,,Silkboard Double Decker Flyover
street_lamp,12.9160272,77.6387511,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,0,0.7,13th Main Road,HSR Layout 14th Main Flyover
street_lamp,12.9160932,77.6365434,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,2,0.58,,Outer Ring Road
street_lamp,12.9163109,77.6341079,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,2,0.58,,Outer Ring Road
street_lamp,12.9165763,77.6323386,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,0,0.7,,5th Main Road
street_lamp,12.9167531,77.6301416,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,3,0.52,3rd Main Road,Sagar Dental Clinic
street_lamp,12.9168483,77.6279594,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,2,0.58,,Outer Ring Road
street_lamp,12.9176626,77.6245606,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,0,0.7,,Outer Ring Road
street_lamp,12.9161078,77.6391723,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,3,0.52,13th Main Road,HSR Layout 14th Main Flyover
street_lamp,12.9159751,77.636928,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,0,0.7,,K200
street_lamp,12.9162748,77.6344686,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,0,0.7,Outer Ring Road,HSR Layout BDA Complex
street_lamp,12.9165425,77.6327169,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,0,0.7,,Outer Ring Road
street_lamp,12.9165659,77.6305395,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,2,0.58,Outer Ring Road,bangalore
street_lamp,12.9167385,77.6283335,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,1,0.64,Outer Ring Road,Bangalore
street_lamp,12.917721,77.6248358,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,0,0.7,,1 A Main Road
street_lamp,12.9159947,77.6375665,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,2,0.58,,Service Road
street_lamp,12.9163947,77.6396965,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,4,0.46,,Service Road
street_lamp,12.9161206,77.63715,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,3,0.52,Service Road,Devi Eye Hospital
street_lamp,12.9163029,77.6393165,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,1,0.64,,Service Road
street_lamp,12.9174672,77.6411508,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,3,0.52,,11th Cross Road
street_lamp,12.9161095,77.6366661,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,0,0.7,,K200
street_lamp,12.9160846,77.6388799,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,1,0.64,13th Main Road,HSR Layout 14th Main Flyover
street_lamp,12.9171309,77.640828,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,4,0.46,,11th Cross Road
street_lamp,12.9162406,77.6362519,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,2,0.58,,Outer Ring Road
street_lamp,12.91605,77.6385042,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,2,0.58,,K200
street_lamp,12.9170223,77.640428,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,4,0.46,,Outer Ring Road
street_lamp,12.9162076,77.635814,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,1,0.64,Outer Ring Road,Fish Mart
street_lamp,12.9159587,77.6381171,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,0,0.7,,14th Main Road
street_lamp,12.9166952,77.6401434,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,0,0.7,,Outer Ring Road
street_lamp,12.9163473,77.6354583,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,4,0.46,Service Road,Swathi Spice and Ice
street_lamp,12.9160372,77.6376571,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,4,0.46,,Service Road
street_lamp,12.9165636,77.6398016,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,3,0.52,,Outer Ring Road
street_lamp,12.9160471,77.6372867,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,1,0.64,Service Road,Devi Eye Hospital
street_lamp,12.9162949,77.6394627,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,3,0.52,,Service Road
street_lamp,12.9174118,77.6411927,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,2,0.58,,11th Cross Road
street_lamp,12.916163,77.6368428,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,4,0.46,Outer Ring Road,Workshaala
street_lamp,12.916209,77.6390574,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,4,0.46,13th Main Road,HSR Layout 14th Main Flyover
street_lamp,12.9174465,77.6408078,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,1,0.64,,11th Cross Road
street_lamp,12.9161574,77.6363475,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,2,0.58,,Outer Ring Road
street_lamp,12.9160252,77.6386358,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,2,0.58,,K200
street_lamp,12.9170693,77.6405804,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,3,0.52,,Outer Ring Road
street_lamp,12.9162673,77.635945,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,4,0.46,"HSR Ring Road, 5th Sector , HSR Layout, Karnataka",Bengaluru
street_lamp,12.9160113,77.6381968,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,3,0.52,,Outer Ring Road
street_lamp,12.9168969,77.6402373,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,4,0.46,,Outer Ring Road
street_lamp,12.9162606,77.6356026,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,2,0.58,,9th Main Road
street_lamp,12.9159537,77.6378392,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,4,0.46,,Service Road
street_lamp,12.916585,77.6399439,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,2,0.58,,Outer Ring Road
street_lamp,12.9160597,77.6374228,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,4,0.46,Service Road,Devi Eye Hospital
street_lamp,12.9164069,77.6395672,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,2,0.58,,Service Road
street_lamp,12.9160766,77.6369725,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,4,0.46,,K200
street_lamp,12.9161963,77.6391845,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,1,0.64,13th Main Road,HSR Layout 14th Main Flyover
street_lamp,12.9172588,77.6410301,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,2,0.58,,11th Cross Road
street_lamp,12.9162001,77.636509,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,1,0.64,,Outer Ring Road
street_lamp,12.9161089,77.6387665,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,3,0.52,13th Main Road,HSR Layout 14th Main Flyover
street_lamp,12.9159986,77.6383687,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,0,0.7,,14th Main Road
street_lamp,12.9169085,77.6403857,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,0,0.7,,Outer Ring Road
street_lamp,12.9163127,77.6357415,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,4,0.46,Outer Ring Road,Fish Mart
street_lamp,12.9160148,77.6378924,"{'highway': 'street_lamp', 'working': 'yes'}",10,0,0,1,0.64,Outer Ring Road,Bengaluru
street_lamp,12.9166886,77.6400142,"{'highway': 'street_lamp', 'working': 'no'}",10,0,0,2,0.58,,Outer Ring Road
street_lamp,13.0186349,77.5627124,{'highway': 'street_lamp'},10,0,0,4,0.46,CV Raman Road,Bengaluru
street_lamp,13.0045039,77.6185923,"{'highway': 'street_lamp', 'lamp_mount': 'bent_mast', 'lamp_type': 'led', 'light:colour': 'white', 'light:direction': '200', 'light:tilt': '-90', 'line_attachment': 'suspension', 'material': 'concrete', 'power': 'pole'}",10,0,0,2,0.58,,Bengaluru
street_lamp,13.0045516,77.6184704,"{'highway': 'street_lamp', 'lamp_mount': 'bent_mast', 'lamp_type': 'led', 'light:colour': 'white', 'light:direction': '200', 'light:tilt': '-90', 'line_attachment': 'suspension', 'material': 'concrete', 'power': 'pole'}",10,0,0,0,0.7,,Bengaluru
street_lamp,13.004741,77.6179858,"{'highway': 'street_lamp', 'lamp_mount': 'bent_mast', 'lamp_type': 'led', 'light:colour': 'white', 'light:direction': '200', 'light:tilt': '-90', 'line_attachment': 'suspension', 'material': 'concrete', 'power': 'pole'}",10,0,0,3,0.52,Davis Road,Bengaluru
street_lamp,13.004815,77.6177962,"{'highway': 'street_lamp', 'lamp_mount': 'bent_mast', 'lamp_type': 'led', 'light:colour': 'white', 'light:direction': '200', 'light:tilt': '-90', 'line_attachment': 'suspension', 'material': 'concrete', 'power': 'pole'}",10,0,0,3,0.52,Davis Road,Bengaluru
street_lamp,13.0043237,77.619072,"{'highway': 'street_lamp', 'lamp_mount': 'bent_mast', 'lamp_type': 'led', 'light:colour': 'white', 'light:direction': '200', 'light:tilt': '-90', 'line_attachment': 'suspension', 'material': 'concrete', 'power': 'pole'}",10,0,0,1,0.64,Davis Road,Bengaluru
street_lamp,13.0042444,77.6192808,"{'highway': 'street_lamp', 'lamp_mount': 'bent_mast', 'lamp_type': 'led', 'light:colour': 'white', 'light:direction': '200', 'light:tilt': '-90', 'line_attachment': 'suspension', 'material': 'concrete', 'power': 'pole'}",10,0,0,2,0.58,Davis Road,Bengaluru
street_lamp,13.0038892,77.6194697,"{'highway': 'street_lamp', 'lamp_mount': 'bent_mast', 'lamp_type': 'led', 'light:colour': 'white', 'light:direction': '110', 'light:tilt': '-90', 'line_attachment': 'pin', 'material': 'concrete', 'power': 'pole'}",10,0,0,1,0.64,Davis Road,Bangalore
street_lamp,13.0036997,77.6193958,"{'highway': 'street_lamp', 'lamp_mount': 'bent_mast', 'lamp_type': 'led', 'light:colour': 'white', 'light:direction': '110', 'light:tilt': '-90', 'line_attachment': 'pin', 'material': 'concrete', 'power': 'pole'}",10,0,0,2,0.58,,Bengaluru
street_lamp,13.0033547,77.6192261,"{'highway': 'street_lamp', 'lamp_mount': 'bent_mast', 'lamp_type': 'led', 'light:colour': 'white', 'light:direction': '200', 'light:tilt': '-90', 'material': 'metal'}",10,0,0,1,0.64,Hall Road,Bengaluru
street_lamp,13.0030776,77.6193092,"{'highway': 'street_lamp', 'lamp_mount': 'bent_mast', 'lamp_type': 'led', 'light:colour': 'white', 'light:direction': '20', 'light:tilt': '-90', 'line_attachment': 'suspension', 'material': 'concrete', 'power': 'pole'}",10,0,0,1,0.64,Hall Road,Bangalore
street_lamp,13.0034593,77.6189318,"{'highway': 'street_lamp', 'lamp_mount': 'bent_mast', 'lamp_type': 'led', 'light:colour': 'white', 'light:direction': '200', 'light:tilt': '-90', 'material': 'metal'}",10,0,0,2,0.58,,Bengaluru
street_lamp,13.0031856,77.6190142,"{'highway': 'street_lamp', 'lamp_mount': 'bent_mast', 'lamp_type': 'led', 'light:colour': 'white', 'light:direction': '20', 'light:tilt': '-90', 'line_attachment': 'suspension', 'material': 'concrete', 'power': 'pole'}",10,0,0,0,0.7,Hall Road,Bengaluru
street_lamp,13.0032304,77.6188971,"{'guyed': 'yes', 'highway': 'street_lamp', 'lamp_mount': 'bent_mast', 'lamp_type': 'led', 'light:colour': 'white', 'light:direction': '20', 'light:tilt': '-90', 'line_attachment': 'suspension', 'material': 'concrete', 'power': 'pole'}",10,0,0,3,0.52,,Bengaluru
street_lamp,13.0032878,77.6187469,"{'highway': 'street_lamp', 'lamp_mount': 'bent_mast', 'lamp_type': 'led', 'light:colour': 'white', 'light:direction': '20', 'light:tilt': '-90', 'line_attachment': 'pin', 'material': 'concrete', 'power': 'pole'}",10,0,0,2,0.58,,Bengaluru
street_lamp,13.0033322,77.6186307,"{'highway': 'street_lamp', 'lamp_mount': 'bent_mast', 'lamp_type': 'led', 'light:colour': 'white', 'light:direction': '20', 'light:tilt': '-90', 'line_attachment': 'pin', 'material': 'concrete', 'power': 'pole'}",10,0,0,4,0.46,Hall Road,Bangalore
street_lamp,13.0035593,77.6186611,"{'highway': 'street_lamp', 'lamp_mount': 'bent_mast', 'lamp_type': 'led', 'light:colour': 'white', 'light:direction': '200', 'light:tilt': '-90', 'material': 'metal'}",10,0,0,2,0.58,,Bengaluru
street_lamp,13.0036468,77.6184135,"{'highway': 'street_lamp', 'lamp_mount': 'bent_mast', 'lamp_type': 'led', 'light:colour': 'white', 'light:direction': '200', 'light:tilt': '-90', 'material': 'metal'}",10,0,0,2,0.58,Hall Road,Bangalore
street_lamp,13.0033767,77.6185141,"{'highway': 'street_lamp', 'lamp_mount': 'bent_mast', 'lamp_type': 'led', 'light:colour': 'white', 'light:direction': '20', 'light:tilt': '-90', 'line_attachment': 'pin', 'material': 'concrete', 'power': 'pole'}",10,0,0,2,0.58,Hall Road,Bangalore
street_lamp,13.0034218,77.6183961,"{'highway': 'street_lamp', 'lamp_mount': 'bent_mast', 'lamp_type': 'led', 'light:colour': 'white', 'light:direction': '20', 'light:tilt': '-90', 'line_attachment': 'pin', 'material': 'concrete', 'power': 'pole'}",10,0,0,1,0.64,Hall Road,Bangalore
street_lamp,13.0035029,77.6181837,"{'highway': 'street_lamp', 'lamp_mount': 'bent_mast', 'lamp_type': 'led', 'light:colour': 'white', 'light:direction': '290', 'light:tilt': '-90', 'line_attachment': 'pin', 'line_management': 'branch', 'material': 'concrete', 'power': 'pole'}",10,0,0,4,0.46,Hall Road,Bangalore
street_lamp,13.0037812,77.6181579,"{'highway': 'street_lamp', 'lamp_mount': 'bent_mast', 'lamp_type': 'led', 'light:colour': 'white', 'light:direction': '110', 'light:tilt': '-90', 'material': 'metal'}",10,0,0,1,0.64,Cookson Road,Bangalore
street_lamp,13.0037416,77.6182895,"{'highway': 'street_lamp', 'lamp_mount': 'bent_mast', 'lamp_type': 'led', 'light:colour': 'white', 'light:direction': '290', 'light:tilt': '-90', 'material': 'concrete'}",10,0,0,0,0.7,Hall Road,Bangalore
street_lamp,13.0039527,77.6183705,"{'highway': 'street_lamp', 'lamp_mount': 'bent_mast', 'lamp_type': 'led', 'light:colour': 'white', 'light:direction': '290', 'light:tilt': '-90', 'line_attachment': 'pin', 'material': 'concrete', 'power': 'pole'}",10,0,0,2,0.58,Cookson Road,Bangalore
street_lamp,13.0039621,77.6182304,"{'highway': 'street_lamp', 'lamp_mount': 'bent_mast', 'lamp_type': 'led', 'light:colour': 'white', 'light:direction': '110', 'light:tilt': '-90', 'line_attachment': 'pin', 'material': 'concrete', 'power': 'pole'}",10,0,0,3,0.52,Cookson Road,Bangalore
