type,lat,lon,tags,lighting_level,police_near,cctv_count,crime_reports,safety_score,street_name,area_name
incident,13.1297,77.6682,"{'amenity':'incident','incident:category':'crime','incident:type':'Burglary','total:incidents':'14'}",3,1,1,3,0.57,Chikkajala Rd,Chikkajala
incident,13.1386,77.6773,"{'amenity':'incident','incident:category':'crime','incident:type':'Mobile Theft','total:incidents':'16'}",3,1,1,3,0.56,Airport Service Rd,Devanahalli
incident,13.1475,77.6864,"{'amenity':'incident','incident:category':'crime','incident:type':'Bike Theft','total:incidents':'21'}",3,1,1,3,0.55,NH 44 Service Rd,Devanahalli
incident,13.1564,77.6955,"{'amenity':'incident','incident:category':'crime','incident:type':'Vehicle Theft','total:incidents':'23'}",3,1,1,4,0.51,Kempegowda Airport Rd,Airport Zone
incident,13.1653,77.7046,"{'amenity':'incident','incident:category':'crime','incident:type':'Phone Theft','total:incidents':'18'}",3,1,1,3,0.56,Airport Cargo Rd,Airport Zone
incident,13.1742,77.7137,"{'amenity':'incident','incident:category':'crime','incident:type':'Pickpocket','total:incidents':'15'}",3,1,1,3,0.57,Airport Link Rd,Airport Zone
incident,12.9486,77.5204,"{'amenity':'incident','incident:category':'crime','incident:type':'Bike Theft','total:incidents':'20'}",3,1,1,3,0.55,Nagarbhavi Main Rd,Nagarbhavi
incident,12.9555,77.5295,"{'amenity':'incident','incident:category':'crime','incident:type':'Mobile Theft','total:incidents':'18'}",3,1,1,3,0.56,Chandra Layout Rd,Chandra Layout
incident,12.9624,77.5384,"{'amenity':'incident','incident:category':'crime','incident:type':'Vehicle Theft','total:incidents':'21'}",3,1,1,4,0.52,Vijayanagar Main Rd,Vijayanagar
incident,12.9693,77.5473,"{'amenity':'incident','incident:category':'crime','incident:type':'Scooter Theft','total:incidents':'17'}",3,1,1,3,0.56,Basaveshwara Nagar Rd,Basaveshwara Nagar
incident,12.9762,77.5562,"{'amenity':'incident','incident:category':'crime','incident:type':'Pickpocket','total:incidents':'23'}",3,1,1,4,0.52,Magadi Rd,Magadi Road
incident,12.9831,77.5651,"{'amenity':'incident','incident:category':'crime','incident:type':'Chain Snatching','total:incidents':'13'}",3,1,1,3,0.57,Srirampuram Main Rd,Srirampuram
incident,12.99,77.574,"{'amenity':'incident','incident:category':'crime','incident:type':'Mobile Theft','total:incidents':'19'}",3,1,1,3,0.55,Malleshwaram 8th Cross,Malleshwaram
incident,12.9969,77.5829,"{'amenity':'incident','incident:category':'crime','incident:type':'Bike Theft','total:incidents':'22'}",3,1,1,4,0.52,Sadashivanagar Main Rd,Sadashivanagar
incident,13.0038,77.5918,"{'amenity':'incident','incident:category':'crime','incident:type':'Burglary','total:incidents':'12'}",3,1,1,3,0.57,Sankey Tank Rd,Sadashivanagar
incident,13.0107,77.6007,"{'amenity':'incident','incident:category':'crime','incident:type':'Vehicle Theft','total:incidents':'21'}",3,1,1,3,0.54,JC Nagar Main Rd,JC Nagar
incident,13.0185,77.6098,"{'amenity':'incident','incident:category':'crime','incident:type':'Mobile Theft','total:incidents':'17'}",3,1,1,3,0.56,Ganganagar Main Rd,Ganganagar
incident,13.0257,77.6182,"{'amenity':'incident','incident:category':'crime','incident:type':'Bike Theft','total:incidents':'22'}",3,1,1,4,0.52,Mekhri Circle Rd,Hebbal
incident,13.0329,77.6269,"{'amenity':'incident','incident:category':'crime','incident:type':'Vehicle Theft','total:incidents':'19'}",3,1,1,3,0.55,Hebbal Ring Rd,Hebbal
incident,13.0401,77.6356,"{'amenity':'incident','incident:category':'crime','incident:type':'Pickpocket','total:incidents':'16'}",3,1,1,3,0.56,Esteem Mall Rd,Hebbal
incident,13.0473,77.6442,"{'amenity':'incident','incident:category':'crime','incident:type':'Scooter Theft','total:incidents':'18'}",3,1,1,3,0.54,Amruthahalli Main Rd,Amruthahalli
incident,13.0545,77.6529,"{'amenity':'incident','incident:category':'crime','incident:type':'Mobile Theft','total:incidents':'21'}",3,1,1,3,0.55,Kodigehalli Rd,Kodigehalli
incident,13.0617,77.6616,"{'amenity':'incident','incident:category':'crime','incident:type':'Bike Theft','total:incidents':'20'}",3,1,1,4,0.52,Vidyaranyapura Main Rd,Vidyaranyapura
incident,13.0689,77.6702,"{'amenity':'incident','incident:category':'crime','incident:type':'Burglary','total:incidents':'12'}",3,1,1,3,0.57,Yelahanka Old Town Rd,Yelahanka
incident,13.0761,77.6789,"{'amenity':'incident','incident:category':'crime','incident:type':'Vehicle Theft','total:incidents':'23'}",3,1,1,4,0.51,Yelahanka New Town Rd,Yelahanka
incident,13.0833,77.6876,"{'amenity':'incident','incident:category':'crime','incident:type':'Phone Theft','total:incidents':'17'}",3,1,1,3,0.56,Jakkur Main Rd,Jakkur
incident,13.0905,77.6962,"{'amenity':'incident','incident:category':'crime','incident:type':'Pickpocket','total:incidents':'14'}",3,1,1,3,0.57,Airport Link Rd,Airport Zone
incident,13.0977,77.7049,"{'amenity':'incident','incident:category':'crime','incident:type':'Bike Theft','total:incidents':'18'}",3,1,1,3,0.55,Airport Peripheral Rd,Airport Zone
incident,13.1049,77.7136,"{'amenity':'incident','incident:category':'crime','incident:type':'Vehicle Theft','total:incidents':'21'}",3,1,1,4,0.52,Airport Exit Rd,Airport Zone
incident,12.9783,77.5176,"{'amenity':'incident','incident:category':'crime','incident:type':'Bike Theft','total:incidents':'19'}",3,1,1,3,0.55,Kengeri Satellite Town Rd,Kengeri
incident,12.9858,77.5253,"{'amenity':'incident','incident:category':'crime','incident:type':'Mobile Theft','total:incidents':'17'}",3,1,1,3,0.56,RR Nagar Main Rd,Rajarajeshwari Nagar
incident,12.9932,77.533,"{'amenity':'incident','incident:category':'crime','incident:type':'Vehicle Theft','total:incidents':'22'}",3,1,1,4,0.52,BEML Layout Rd,RR Nagar
incident,13.0006,77.5407,"{'amenity':'incident','incident:category':'crime','incident:type':'Scooter Theft','total:incidents':'18'}",3,1,1,3,0.55,Mysore Rd Service Ln,Mysore Road
incident,13.008,77.5484,"{'amenity':'incident','incident:category':'crime','incident:type':'Pickpocket','total:incidents':'21'}",3,1,1,4,0.52,Nayandahalli Rd,Nayandahalli
incident,13.0154,77.5561,"{'amenity':'incident','incident:category':'crime','incident:type':'Chain Snatching','total:incidents':'13'}",3,1,1,3,0.57,Deepanjali Nagar Rd,Deepanjali Nagar
incident,13.0228,77.5638,"{'amenity':'incident','incident:category':'crime','incident:type':'Bike Theft','total:incidents':'20'}",3,1,1,3,0.54,Attiguppe Main Rd,Attiguppe
incident,13.0302,77.5715,"{'amenity':'incident','incident:category':'crime','incident:type':'Mobile Theft','total:incidents':'18'}",3,1,1,3,0.56,Govindarajanagar Rd,Govindarajanagar
incident,13.0376,77.5792,"{'amenity':'incident','incident:category':'crime','incident:type':'Vehicle Theft','total:incidents':'23'}",3,1,1,4,0.51,Basaveshwara Nagar 8th Main,Basaveshwara Nagar
incident,13.045,77.5869,"{'amenity':'incident','incident:category':'crime','incident:type':'Burglary','total:incidents':'12'}",3,1,1,3,0.57,Kamakshipalya Rd,Kamakshipalya
incident,12.962,77.4861,"{'amenity':'incident','incident:category':'crime','incident:type':'Bike Theft','total:incidents':'18'}",3,1,1,3,0.56,Kengeri Main Rd,Kengeri
incident,12.9689,77.4948,"{'amenity':'incident','incident:category':'crime','incident:type':'Mobile Theft','total:incidents':'16'}",3,1,1,3,0.55,Ullal Main Rd,Ullal
incident,12.9757,77.5036,"{'amenity':'incident','incident:category':'crime','incident:type':'Vehicle Theft','total:incidents':'20'}",3,1,1,4,0.52,Nagarbhavi Ring Rd,Nagarbhavi
incident,12.9826,77.5123,"{'amenity':'incident','incident:category':'crime','incident:type':'Scooter Theft','total:incidents':'17'}",3,1,1,3,0.56,Mallathahalli Main Rd,Mallathahalli
incident,12.9894,77.5211,"{'amenity':'incident','incident:category':'crime','incident:type':'Pickpocket','total:incidents':'22'}",3,1,1,4,0.51,Nagarbhavi 2nd Stage Rd,Nagarbhavi
incident,12.9963,77.5299,"{'amenity':'incident','incident:category':'crime','incident:type':'Burglary','total:incidents':'12'}",3,1,1,3,0.57,Vijayanagar Ring Rd,Vijayanagar
incident,13.0031,77.5387,"{'amenity':'incident','incident:category':'crime','incident:type':'Bike Theft','total:incidents':'19'}",3,1,1,3,0.54,Magadi Road Junction,Magadi Road
incident,13.01,77.5475,"{'amenity':'incident','incident:category':'crime','incident:type':'Mobile Theft','total:incidents':'17'}",3,1,1,3,0.55,Basaveshwara Nagar 3rd Stage Rd,Basaveshwara Nagar
incident,13.0169,77.5563,"{'amenity':'incident','incident:category':'crime','incident:type':'Vehicle Theft','total:incidents':'21'}",3,1,1,4,0.52,Peenya Industrial Area Rd,Peenya
incident,13.0237,77.5651,"{'amenity':'incident','incident:category':'crime','incident:type':'Chain Snatching','total:incidents':'13'}",3,1,1,3,0.56,Tumkur Rd Service Lane,Peenya
incident,13.0306,77.574,"{'amenity':'incident','incident:category':'crime','incident:type':'Bike Theft','total:incidents':'18'}",3,1,1,3,0.55,Peenya 2nd Stage Rd,Peenya
incident,13.0374,77.5828,"{'amenity':'incident','incident:category':'crime','incident:type':'Mobile Theft','total:incidents':'17'}",3,1,1,3,0.56,Yeshwanthpur Market Rd,Yeshwanthpur
incident,13.0442,77.5916,"{'amenity':'incident','incident:category':'crime','incident:type':'Vehicle Theft','total:incidents':'21'}",3,1,1,4,0.52,Tumkur Rd Service Rd,Yeshwanthpur
incident,13.051,77.6004,"{'amenity':'incident','incident:category':'crime','incident:type':'Chain Snatching','total:incidents':'14'}",3,1,1,3,0.56,Hebbal Lake Rd,Hebbal
incident,13.0578,77.6092,"{'amenity':'incident','incident:category':'crime','incident:type':'Scooter Theft','total:incidents':'20'}",3,1,1,3,0.54,RT Nagar Main Rd,RT Nagar
incident,13.0646,77.618,"{'amenity':'incident','incident:category':'crime','incident:type':'Mobile Theft','total:incidents':'19'}",3,1,1,3,0.55,Sanjaynagar Main Rd,Sanjaynagar
incident,13.0714,77.6268,"{'amenity':'incident','incident:category':'crime','incident:type':'Vehicle Theft','total:incidents':'22'}",3,1,1,4,0.52,Vidyaranyapura Rd,Vidyaranyapura
incident,13.0782,77.6356,"{'amenity':'incident','incident:category':'crime','incident:type':'Bike Theft','total:incidents':'18'}",3,1,1,3,0.56,Yelahanka Main Rd,Yelahanka
incident,13.085,77.6444,"{'amenity':'incident','incident:category':'crime','incident:type':'Pickpocket','total:incidents':'15'}",3,1,1,3,0.57,Jakkur Main Rd,Jakkur
incident,13.0918,77.6532,"{'amenity':'incident','incident:category':'crime','incident:type':'Burglary','total:incidents':'12'}",3,1,1,3,0.56,Bagalur Rd,Bagalur
incident,13.214704,77.953745,{'generated':'missing_row_recovery'},5,1,1,4,0.75,Lake Road,Banashankari
incident,12.861675,77.502501,{'generated':'missing_row_recovery'},3,1,2,5,0.72,1st Main,Vijayanagar
incident,13.308233,77.465377,{'generated':'missing_row_recovery'},4,1,3,5,0.49,Ring Road,Rajajinagar
incident,13.38505,77.773289,{'generated':'missing_row_recovery'},3,1,3,4,0.75,2nd Main,Kengeri
incident,12.822093,77.791938,{'generated':'missing_row_recovery'},4,0,2,2,0.81,Ring Road,Peenya
incident,12.906651,77.549697,{'generated':'missing_row_recovery'},2,0,0,3,0.5,2nd Main,Banashankari
incident,12.950323,77.713045,{'generated':'missing_row_recovery'},2,0,3,0,0.8,Market Road,Kengeri
incident,13.338211,77.863408,{'generated':'missing_row_recovery'},2,0,3,4,0.71,Service Road,Rajajinagar
incident,13.335581,77.703799,{'generated':'missing_row_recovery'},2,1,4,1,0.64,Lake Road,Hebbal
incident,12.990396,77.645873,{'generated':'missing_row_recovery'},3,1,3,3,0.64,Industrial Road,Banashankari
incident,13.010824,77.908243,{'generated':'missing_row_recovery'},3,2,3,3,0.81,Cross Road,Indiranagar
incident,12.81622,77.952006,{'generated':'missing_row_recovery'},4,2,1,0,0.84,Cross Road,Vijayanagar
incident,13.067137,77.969914,{'generated':'missing_row_recovery'},3,1,4,4,0.51,Market Road,Rajajinagar
incident,13.030765,77.418337,{'generated':'missing_row_recovery'},2,2,3,0,0.61,Cross Road,Jayanagar
incident,13.143927,77.9826,{'generated':'missing_row_recovery'},5,0,0,3,0.47,Ring Road,BTM Layout
incident,12.912026,77.416355,{'generated':'missing_row_recovery'},5,1,1,2,0.79,Station Road,Koramangala
incident,12.94355,77.870789,{'generated':'missing_row_recovery'},4,0,1,1,0.6,Ring Road,Peenya
incident,12.823051,77.493477,{'generated':'missing_row_recovery'},5,1,1,0,0.79,Market Road,Kengeri
incident,13.397223,77.809368,{'generated':'missing_row_recovery'},3,1,0,4,0.69,Station Road,Marathahalli
incident,13.197724,77.460474,{'generated':'missing_row_recovery'},2,1,4,0,0.69,Lake Road,Malleshwaram
incident,13.137594,77.936013,{'generated':'missing_row_recovery'},5,2,0,5,0.81,Ring Road,Peenya
incident,13.259379,77.554982,{'generated':'missing_row_recovery'},2,1,3,0,0.78,1st Main,Vijayanagar
incident,13.106417,77.834321,{'generated':'missing_row_recovery'},5,1,3,1,0.63,Ring Road,Indiranagar
incident,13.123508,77.62726,{'generated':'missing_row_recovery'},3,1,3,3,0.58,Industrial Road,Yelahanka
incident,13.088144,77.460191,{'generated':'missing_row_recovery'},5,1,3,1,0.81,Industrial Road,Banashankari
incident,12.810792,77.439093,{'generated':'missing_row_recovery'},4,2,0,2,0.76,Main Road,Banashankari
incident,13.047301,77.74554,{'generated':'missing_row_recovery'},2,0,2,4,0.71,Lake Road,Kengeri
incident,13.166003,77.705832,{'generated':'missing_row_recovery'},4,1,0,2,0.8,Industrial Road,Indiranagar
incident,13.324144,77.576108,{'generated':'missing_row_recovery'},3,2,0,3,0.62,Industrial Road,Indiranagar
incident,13.272909,77.481076,{'generated':'missing_row_recovery'},4,0,2,3,0.72,Station Road,Jayanagar
incident,12.9171,77.751435,{'generated':'missing_row_recovery'},3,0,2,3,0.72,Market Road,Marathahalli
incident,13.107615,77.932685,{'generated':'missing_row_recovery'},4,0,2,2,0.73,Station Road,Kengeri
incident,12.863992,77.716087,{'generated':'missing_row_recovery'},4,1,0,1,0.58,Station Road,Marathahalli
incident,12.926946,77.991395,{'generated':'missing_row_recovery'},3,2,3,4,0.49,Cross Road,Banashankari
incident,12.922842,77.43941,{'generated':'missing_row_recovery'},5,1,1,5,0.55,Main Road,Kengeri
incident,12.954282,77.811438,{'generated':'missing_row_recovery'},3,2,1,4,0.83,Industrial Road,Kengeri
incident,13.035676,77.498698,{'generated':'missing_row_recovery'},3,0,4,1,0.84,1st Main,BTM Layout
incident,13.164025,77.896566,{'generated':'missing_row_recovery'},5,1,3,4,0.7,2nd Main,Rajajinagar
incident,13.058759,77.659058,{'generated':'missing_row_recovery'},2,1,4,4,0.72,2nd Main,Banashankari
incident,13.094844,77.467486,{'generated':'missing_row_recovery'},5,0,3,2,0.54,1st Main,HSR Layout
incident,13.362606,77.723275,{'generated':'missing_row_recovery'},4,0,0,4,0.79,Ring Road,Banashankari
incident,12.926376,77.902402,{'generated':'missing_row_recovery'},2,1,3,0,0.6,Ring Road,Hebbal
incident,12.876992,77.93773,{'generated':'missing_row_recovery'},3,0,4,1,0.76,Station Road,Malleshwaram
incident,13.263285,77.838741,{'generated':'missing_row_recovery'},3,0,4,3,0.69,Lake Road,Peenya
incident,13.380491,77.429507,{'generated':'missing_row_recovery'},2,2,2,1,0.51,Main Road,Whitefield
incident,12.96958,77.479325,{'generated':'missing_row_recovery'},4,1,3,3,0.75,Ring Road,HSR Layout
incident,13.258106,77.453111,{'generated':'missing_row_recovery'},2,1,4,0,0.79,Market Road,Rajajinagar
incident,13.1774,77.972945,{'generated':'missing_row_recovery'},4,1,0,3,0.85,Market Road,Malleshwaram
incident,13.315711,77.829718,{'generated':'missing_row_recovery'},3,0,3,2,0.59,2nd Main,Whitefield
incident,13.01095,77.822179,{'generated':'missing_row_recovery'},2,0,4,2,0.82,1st Main,Vijayanagar
incident,13.113912,77.572216,{'generated':'missing_row_recovery'},2,2,4,5,0.68,Lake Road,Yelahanka
incident,12.920024,77.908352,{'generated':'missing_row_recovery'},3,0,0,0,0.68,Lake Road,Electronic City
incident,13.03694,77.992713,{'generated':'missing_row_recovery'},2,1,1,0,0.83,Main Road,BTM Layout
incident,13.287806,77.913372,{'generated':'missing_row_recovery'},2,0,0,4,0.54,Main Road,Marathahalli
incident,12.938581,77.41203,{'generated':'missing_row_recovery'},4,2,0,1,0.65,Industrial Road,Indiranagar
incident,13.296162,77.422216,{'generated':'missing_row_recovery'},3,1,0,0,0.6,Lake Road,Koramangala
incident,12.806855,77.773663,{'generated':'missing_row_recovery'},3,0,4,2,0.84,2nd Main,Jayanagar
incident,13.157107,77.458145,{'generated':'missing_row_recovery'},3,2,1,5,0.73,Industrial Road,Indiranagar
incident,13.021463,77.452938,{'generated':'missing_row_recovery'},3,0,4,5,0.64,2nd Main,Indiranagar
incident,12.866954,77.64671,{'generated':'missing_row_recovery'},2,1,3,3,0.56,2nd Main,Malleshwaram
incident,13.369047,77.448025,{'generated':'missing_row_recovery'},5,0,2,3,0.55,1st Main,Hebbal
incident,13.044487,77.48647,{'generated':'missing_row_recovery'},5,0,1,1,0.64,Service Road,Koramangala
incident,13.012973,77.94172,{'generated':'missing_row_recovery'},2,2,4,0,0.72,Cross Road,Kengeri
incident,13.184272,77.645746,{'generated':'missing_row_recovery'},3,1,2,0,0.62,2nd Main,Kengeri
incident,12.932499,77.619359,{'generated':'missing_row_recovery'},5,0,3,1,0.75,Market Road,Peenya
incident,12.895118,77.467317,{'generated':'missing_row_recovery'},2,0,4,5,0.63,Station Road,Peenya
incident,12.978533,77.809622,{'generated':'missing_row_recovery'},2,1,0,4,0.71,Service Road,Vijayanagar
incident,12.911159,77.543851,{'generated':'missing_row_recovery'},5,2,0,4,0.61,2nd Main,Malleshwaram
incident,13.230562,77.596449,{'generated':'missing_row_recovery'},2,2,1,0,0.54,Service Road,Koramangala
incident,13.039862,77.509181,{'generated':'missing_row_recovery'},4,2,0,2,0.76,Ring Road,Indiranagar
incident,12.907583,77.608821,{'generated':'missing_row_recovery'},5,0,2,2,0.56,Main Road,Electronic City
incident,13.104397,77.437078,{'generated':'missing_row_recovery'},5,0,4,2,0.65,Cross Road,BTM Layout
incident,12.835865,77.814479,{'generated':'missing_row_recovery'},3,2,1,2,0.45,Lake Road,Rajajinagar
incident,13.360517,77.613614,{'generated':'missing_row_recovery'},5,0,0,2,0.78,Station Road,Marathahalli
incident,13.041534,77.947926,{'generated':'missing_row_recovery'},4,2,3,3,0.53,2nd Main,Hebbal
incident,12.908865,77.41573,{'generated':'missing_row_recovery'},3,0,2,0,0.76,Lake Road,Kengeri
incident,13.25799,77.45532,{'generated':'missing_row_recovery'},5,1,1,5,0.67,1st Main,Vijayanagar
incident,13.004469,77.418975,{'generated':'missing_row_recovery'},3,0,0,4,0.59,Industrial Road,Jayanagar
incident,13.194857,77.442271,{'generated':'missing_row_recovery'},5,2,4,5,0.76,Cross Road,Malleshwaram
incident,13.018811,77.425741,{'generated':'missing_row_recovery'},3,0,3,1,0.83,Cross Road,Malleshwaram
incident,12.993244,77.803097,{'generated':'missing_row_recovery'},5,2,1,2,0.62,Industrial Road,Hebbal
incident,13.153742,77.769005,{'generated':'missing_row_recovery'},5,2,1,2,0.59,Main Road,Banashankari
incident,13.275542,77.575104,{'generated':'missing_row_recovery'},2,0,3,2,0.76,1st Main,Peenya
incident,13.15507,77.741891,{'generated':'missing_row_recovery'},5,0,3,1,0.48,Ring Road,Whitefield
incident,13.167095,77.655645,{'generated':'missing_row_recovery'},2,1,0,4,0.46,Station Road,Marathahalli
incident,13.312504,77.607911,{'generated':'missing_row_recovery'},3,0,1,4,0.8,Service Road,Peenya
incident,12.960889,77.995986,{'generated':'missing_row_recovery'},3,2,3,1,0.77,1st Main,Banashankari
incident,13.354789,77.811682,{'generated':'missing_row_recovery'},4,0,2,1,0.79,Service Road,Vijayanagar
incident,13.016139,77.801644,{'generated':'missing_row_recovery'},5,1,2,2,0.48,Cross Road,Peenya
incident,13.223724,77.605815,{'generated':'missing_row_recovery'},5,0,4,3,0.63,Cross Road,Malleshwaram
incident,13.360509,77.602818,{'generated':'missing_row_recovery'},5,2,4,3,0.75,1st Main,Rajajinagar
incident,13.202979,77.981438,{'generated':'missing_row_recovery'},4,1,1,5,0.5,Service Road,Koramangala
incident,13.185038,77.594314,{'generated':'missing_row_recovery'},5,1,4,2,0.52,Station Road,Peenya
incident,12.82463,77.53541,{'generated':'missing_row_recovery'},4,0,3,2,0.82,Cross Road,Indiranagar
incident,12.989159,77.775331,{'generated':'missing_row_recovery'},2,1,2,1,0.52,2nd Main,Yelahanka
incident,13.138776,77.992177,{'generated':'missing_row_recovery'},2,2,4,3,0.48,Main Road,Banashankari
incident,12.979284,77.955165,{'generated':'missing_row_recovery'},2,1,1,5,0.7,Market Road,Rajajinagar
incident,12.824454,77.501699,{'generated':'missing_row_recovery'},3,0,0,5,0.7,Cross Road,Koramangala
incident,12.965673,77.572901,{'generated':'missing_row_recovery'},2,1,4,2,0.8,Market Road,Marathahalli
incident,13.290535,77.607811,{'generated':'missing_row_recovery'},3,1,3,4,0.63,Service Road,HSR Layout
incident,12.963104,77.912097,{'generated':'missing_row_recovery'},2,2,0,1,0.76,Station Road,Koramangala
incident,13.306827,77.534991,{'generated':'missing_row_recovery'},3,0,0,4,0.52,Industrial Road,Banashankari
incident,13.042747,77.773357,{'generated':'missing_row_recovery'},3,1,2,3,0.74,Market Road,Peenya
incident,12.819056,77.595067,{'generated':'missing_row_recovery'},4,2,4,3,0.46,Lake Road,Koramangala
incident,12.95638,77.645569,{'generated':'missing_row_recovery'},4,1,4,4,0.71,2nd Main,Malleshwaram
incident,13.060822,77.955832,{'generated':'missing_row_recovery'},2,0,3,2,0.67,Cross Road,Kengeri
incident,13.149032,77.750613,{'generated':'missing_row_recovery'},4,0,0,3,0.46,Station Road,Indiranagar
incident,13.214575,77.405934,{'generated':'missing_row_recovery'},5,0,0,3,0.66,Station Road,Marathahalli
incident,13.257091,77.402635,{'generated':'missing_row_recovery'},3,2,0,2,0.69,1st Main,Hebbal
incident,12.814932,77.631129,{'generated':'missing_row_recovery'},5,1,0,4,0.66,Cross Road,Vijayanagar
incident,13.268325,77.826066,{'generated':'missing_row_recovery'},2,1,0,2,0.48,Ring Road,Rajajinagar
incident,13.084817,77.982968,{'generated':'missing_row_recovery'},5,0,3,5,0.67,Market Road,Koramangala
incident,12.983245,77.625425,{'generated':'missing_row_recovery'},2,1,3,3,0.65,Market Road,Whitefield
incident,12.988369,77.790253,{'generated':'missing_row_recovery'},4,1,3,0,0.53,Station Road,Vijayanagar
incident,13.285215,77.899959,{'generated':'missing_row_recovery'},2,2,4,5,0.82,Ring Road,Marathahalli
incident,13.107534,77.856067,{'generated':'missing_row_recovery'},2,2,4,3,0.62,Cross Road,BTM Layout
incident,13.336594,77.955821,{'generated':'missing_row_recovery'},4,0,1,0,0.76,Cross Road,Hebbal
incident,12.916475,77.984187,{'generated':'missing_row_recovery'},2,1,4,0,0.84,Industrial Road,Vijayanagar
incident,13.212114,77.410129,{'generated':'missing_row_recovery'},2,1,3,2,0.66,Ring Road,Jayanagar
incident,13.246282,77.783023,{'generated':'missing_row_recovery'},4,2,0,4,0.85,2nd Main,Indiranagar
incident,13.344358,77.73823,{'generated':'missing_row_recovery'},3,2,0,0,0.81,Ring Road,Banashankari
incident,13.381457,77.840853,{'generated':'missing_row_recovery'},3,2,2,0,0.77,2nd Main,Kengeri
incident,13.317545,77.951607,{'generated':'missing_row_recovery'},4,0,3,5,0.53,Service Road,Malleshwaram
incident,12.850188,77.598228,{'generated':'missing_row_recovery'},5,2,4,1,0.6,Station Road,Hebbal
incident,13.15062,77.620773,{'generated':'missing_row_recovery'},4,2,0,3,0.7,Lake Road,Rajajinagar
incident,13.030033,77.917763,{'generated':'missing_row_recovery'},3,0,0,1,0.59,Ring Road,Banashankari
incident,13.057107,77.91642,{'generated':'missing_row_recovery'},4,2,3,0,0.72,Ring Road,Yelahanka
incident,13.096042,77.863459,{'generated':'missing_row_recovery'},4,1,4,3,0.72,Station Road,Kengeri
incident,12.878146,77.49584,{'generated':'missing_row_recovery'},3,1,2,0,0.48,Industrial Road,Banashankari
incident,13.176595,77.820482,{'generated':'missing_row_recovery'},4,1,1,3,0.49,Industrial Road,Whitefield
incident,12.89464,77.787468,{'generated':'missing_row_recovery'},3,0,3,0,0.71,Ring Road,Yelahanka
incident,13.043771,77.835339,{'generated':'missing_row_recovery'},2,2,1,2,0.62,Station Road,Indiranagar
incident,13.248208,77.767083,{'generated':'missing_row_recovery'},2,2,2,4,0.77,Ring Road,Malleshwaram
incident,13.345065,77.900184,{'generated':'missing_row_recovery'},3,1,4,4,0.73,Lake Road,Indiranagar
incident,12.84946,77.830271,{'generated':'missing_row_recovery'},3,1,4,4,0.74,2nd Main,HSR Layout
incident,13.190221,77.42607,{'generated':'missing_row_recovery'},3,0,3,2,0.8,Market Road,Vijayanagar
incident,13.050635,77.560313,{'generated':'missing_row_recovery'},2,2,4,5,0.58,Cross Road,Vijayanagar
incident,12.862416,77.827367,{'generated':'missing_row_recovery'},2,1,1,4,0.49,Station Road,Hebbal
incident,13.284451,77.550444,{'generated':'missing_row_recovery'},4,2,1,1,0.66,Ring Road,Electronic City
incident,12.901486,77.656008,{'generated':'missing_row_recovery'},4,0,0,4,0.66,2nd Main,Indiranagar
incident,13.328562,77.687495,{'generated':'missing_row_recovery'},4,0,3,4,0.59,Market Road,Kengeri
incident,13.300095,77.941186,{'generated':'missing_row_recovery'},4,1,3,5,0.49,Service Road,HSR Layout
incident,13.192292,77.790005,{'generated':'missing_row_recovery'},4,0,2,0,0.69,Service Road,Kengeri
incident,13.096106,77.757557,{'generated':'missing_row_recovery'},5,0,3,1,0.85,Ring Road,Koramangala
incident,13.398775,77.663132,{'generated':'missing_row_recovery'},2,1,0,0,0.63,Ring Road,Kengeri
incident,12.890585,77.833125,{'generated':'missing_row_recovery'},3,2,2,0,0.82,Cross Road,Banashankari
incident,12.85481,77.414037,{'generated':'missing_row_recovery'},5,2,0,2,0.55,Service Road,Banashankari
incident,13.276694,77.83676,{'generated':'missing_row_recovery'},3,2,0,1,0.54,Lake Road,Indiranagar
incident,12.991573,77.419482,{'generated':'missing_row_recovery'},5,0,3,3,0.76,Ring Road,Yelahanka
incident,12.996504,77.419766,{'generated':'missing_row_recovery'},5,1,0,2,0.81,Service Road,Peenya
incident,13.213213,77.538002,{'generated':'missing_row_recovery'},5,0,4,3,0.68,Cross Road,BTM Layout
incident,12.960212,77.41363,{'generated':'missing_row_recovery'},5,1,0,0,0.52,2nd Main,Marathahalli
incident,12.96533,77.632167,{'generated':'missing_row_recovery'},5,1,3,1,0.67,Market Road,HSR Layout
incident,13.081243,77.718199,{'generated':'missing_row_recovery'},5,2,4,3,0.5,Cross Road,Jayanagar
incident,12.96622,77.678173,{'generated':'missing_row_recovery'},5,2,4,2,0.7,Service Road,Hebbal
incident,13.140294,77.987602,{'generated':'missing_row_recovery'},5,0,0,3,0.71,Market Road,Whitefield
incident,12.818253,77.701395,{'generated':'missing_row_recovery'},3,2,0,0,0.45,Industrial Road,Rajajinagar
incident,12.940602,77.89749,{'generated':'missing_row_recovery'},3,2,3,2,0.64,Cross Road,Kengeri
incident,13.098322,77.858585,{'generated':'missing_row_recovery'},4,2,3,0,0.68,Cross Road,Rajajinagar
incident,12.913662,77.420783,{'generated':'missing_row_recovery'},4,2,2,0,0.56,Service Road,Yelahanka
incident,12.961832,77.448732,{'generated':'missing_row_recovery'},4,1,2,4,0.8,Cross Road,Jayanagar
incident,13.123876,77.744165,{'generated':'missing_row_recovery'},3,0,3,5,0.5,Ring Road,Vijayanagar
